Created,Product_ID,Source,Sales_Agent,Location,Delivery_Mode,Status
04-11-2018 05:13,18,Website,Sales-Agent-9,Other Locations,Mode-1,Not Responding
04-11-2018 02:05,27,Website,Sales-Agent-3,Other Locations,Mode-5,Not Responding
03-11-2018 20:11,5,Website,Sales-Agent-7,Other Locations,Mode-5,Just Enquiry
03-11-2018 18:41,9,Call,Sales-Agent-3,Chennai,Mode-1,Potential
03-11-2018 18:07,15,Call,Sales-Agent-4,Other Locations,Mode-5,Potential
03-11-2018 16:58,18,Live Chat-Direct,Sales-Agent-4,Bangalore,Mode-1,Potential
03-11-2018 16:00,18,Website,Sales-Agent-4,Mumbai,Mode-5,Just Enquiry
03-11-2018 15:23,18,Call,Sales-Agent-4,Bangalore,Mode-1,Potential
03-11-2018 14:48,18,Website,Sales-Agent-3,Hyderabad,Mode-3,In Progress Negative
03-11-2018 13:51,27,Website,Sales-Agent-9,Other Locations,Mode-3,In Progress Positive
03-11-2018 13:28,19,Live Chat-Direct,Sales-Agent-11,UAE,Mode-3,Potential
03-11-2018 13:07,19,Live Chat-Direct,Sales-Agent-9,Bangalore,Mode-1,In Progress Positive
03-11-2018 13:04,18,Live Chat-Direct,Sales-Agent-11,Mumbai,Mode-3,Potential
03-11-2018 11:43,19,Call,Sales-Agent-3,Other Locations,Mode-5,Junk Lead
03-11-2018 11:42,15,Call,Sales-Agent-3,Other Locations,Mode-5,Not Responding
03-11-2018 11:40,15,Call,Sales-Agent-7,Other Locations,Mode-5,Junk Lead
03-11-2018 10:11,19,Website,Sales-Agent-3,Other Locations,Mode-2,Converted
03-11-2018 09:52,9,Call,Sales-Agent-9,Chennai,Mode-1,In Progress Positive
03-11-2018 07:27,19,Website,Sales-Agent-4,Trivandrum,Mode-3,Potential
03-11-2018 02:05,27,Website,Sales-Agent-9,Bangalore,Mode-1,In Progress Positive
02-11-2018 19:21,2,Website,Sales-Agent-7,Delhi,Mode-3,In Progress Positive
02-11-2018 18:52,19,Live Chat-Direct,Sales-Agent-4,AUSTRALIA,Mode-3,Not Responding
02-11-2018 17:57,19,Call,Sales-Agent-9,Delhi,Mode-1,In Progress Positive
02-11-2018 15:58,19,Website,Sales-Agent-3,Bangalore,Mode-1,Converted
02-11-2018 15:52,18,Call,Sales-Agent-9,Chennai,Mode-1,In Progress Positive
02-11-2018 15:45,5,Live Chat-Direct,Sales-Agent-8,USA,Mode-3,Open
02-11-2018 15:40,15,Call,Sales-Agent-11,Other Locations,Mode-5,Junk Lead
02-11-2018 15:40,18,Call,Sales-Agent-4,Other Locations,Mode-5,Junk Lead
02-11-2018 15:38,18,Call,Sales-Agent-3,Bangalore,Mode-1,Potential
02-11-2018 15:23,15,Call,Sales-Agent-7,Other Locations,Mode-5,Junk Lead
02-11-2018 15:19,27,Call,Sales-Agent-3,Other Locations,Mode-5,In Progress Negative
02-11-2018 15:18,15,Live Chat-Direct,Sales-Agent-8,Hyderabad,Mode-5,Junk Lead
02-11-2018 15:10,15,Call,Sales-Agent-9,Other Locations,Mode-5,Just Enquiry
02-11-2018 15:09,15,Call,Sales-Agent-11,Other Locations,Mode-5,Just Enquiry
02-11-2018 15:09,15,Call,Sales-Agent-7,Other Locations,Mode-5,Junk Lead
02-11-2018 15:08,15,Call,Sales-Agent-3,Other Locations,Mode-5,Not Responding
02-11-2018 15:08,15,Call,Sales-Agent-9,Other Locations,Mode-5,Junk Lead
02-11-2018 15:08,5,Call,Sales-Agent-11,Mumbai,Mode-5,Just Enquiry
02-11-2018 14:40,18,Website,Sales-Agent-11,Bangalore,Mode-1,Long Term
02-11-2018 14:39,27,Call,Sales-Agent-7,Other Locations,Mode-5,In Progress Negative
02-11-2018 14:38,15,Call,Sales-Agent-4,Other Locations,Mode-5,Just Enquiry
02-11-2018 14:34,15,Call,Sales-Agent-3,Other Locations,Mode-5,Not Responding
02-11-2018 14:33,15,Call,Sales-Agent-4,Other Locations,Mode-5,Not Responding
02-11-2018 14:32,15,Call,Sales-Agent-11,Other Locations,Mode-5,Junk Lead
02-11-2018 14:31,27,Call,Sales-Agent-11,Chennai,Mode-5,Potential
02-11-2018 14:31,15,Call,Sales-Agent-11,Other Locations,Mode-5,Junk Lead
02-11-2018 14:30,19,Call,Sales-Agent-11,Bangalore,Mode-5,Junk Lead
02-11-2018 13:06,9,Live Chat-Google Organic,Sales-Agent-9,UAE,Mode-3,Converted
02-11-2018 12:55,9,Call,Sales-Agent-9,Bangalore,Mode-1,In Progress Positive
02-11-2018 12:46,9,Call,Sales-Agent-9,Bangalore,Mode-1,In Progress Positive
02-11-2018 12:45,18,Website,Sales-Agent-9,Chennai,Mode-1,In Progress Positive
02-11-2018 12:39,9,Live Chat-Direct,Sales-Agent-3,Other Locations,Mode-3,Not Responding
02-11-2018 12:38,19,Live Chat-Direct,Sales-Agent-4,Hyderabad,Mode-3,Not Responding
02-11-2018 12:37,9,Live Chat-Direct,Sales-Agent-11,Hyderabad,Mode-3,Just Enquiry
02-11-2018 12:36,18,Live Chat-CPC,Sales-Agent-9,Hyderabad,Mode-3,In Progress Positive
02-11-2018 12:36,18,Call,Sales-Agent-4,Chennai,Mode-1,Potential
02-11-2018 12:35,19,Live Chat-Direct,Sales-Agent-11,AUSTRALIA,Mode-3,Just Enquiry
02-11-2018 12:32,12,Live Chat-Direct,Sales-Agent-4,Other Locations,Mode-4,Not Responding
02-11-2018 12:31,9,Live Chat-Direct,Sales-Agent-3,Hyderabad,Mode-3,In Progress Negative
02-11-2018 12:27,20,Live Chat-Direct,Sales-Agent-7,Bangalore,Mode-1,Junk Lead
02-11-2018 12:26,18,Live Chat-Direct,Sales-Agent-7,Other Locations,Mode-3,In Progress Positive
02-11-2018 12:16,18,Call,Sales-Agent-8,Other Locations,Mode-3,Open
02-11-2018 12:12,19,Live Chat-Direct,Sales-Agent-9,Bangalore,Mode-1,In Progress Positive
02-11-2018 12:11,18,Website,Sales-Agent-7,Other Locations,Mode-1,In Progress Positive
02-11-2018 12:10,18,Live Chat-Direct,Sales-Agent-11,Other Locations,Mode-1,Just Enquiry
02-11-2018 11:38,18,Call,Sales-Agent-7,Bangalore,Mode-1,Potential
02-11-2018 11:38,18,Call,Sales-Agent-4,Bangalore,Mode-1,Converted
02-11-2018 10:41,18,Call,Sales-Agent-9,Bangalore,Mode-1,LOST
02-11-2018 10:05,18,Call,Sales-Agent-7,Other Locations,Mode-5,Converted
02-11-2018 09:21,27,Website,Sales-Agent-7,Delhi,Mode-5,Junk Lead
02-11-2018 00:45,27,Website,Sales-Agent-11,Other Locations,Mode-5,Not Responding
02-11-2018 00:10,27,Website,Sales-Agent-3,Other Locations,Mode-1,Not Responding
01-11-2018 20:07,19,Website,Sales-Agent-3,Kolkata,Mode-5,Junk Lead
01-11-2018 14:28,27,Website,Sales-Agent-4,Other Locations,Mode-5,In Progress Positive
01-11-2018 12:57,15,Website,Sales-Agent-3,Other Locations,Mode-5,Not Responding
01-11-2018 08:33,3,Website,Sales-Agent-3,Other Locations,Mode-5,In Progress Negative
01-11-2018 07:11,15,Website,Sales-Agent-3,Other Locations,Mode-5,Not Responding
01-11-2018 07:05,18,Website,Sales-Agent-4,Delhi,Mode-1,Just Enquiry
01-11-2018 00:47,12,Website,Sales-Agent-9,Bangalore,Mode-5,In Progress Positive
31-10-2018 20:46,18,Website,Sales-Agent-7,Bangalore,Mode-1,In Progress Positive
31-10-2018 19:04,27,Website,Sales-Agent-7,Mumbai,Mode-3,In Progress Positive
31-10-2018 18:02,18,Call,Sales-Agent-7,Chennai,Mode-1,Just Enquiry
31-10-2018 18:02,5,Live Chat-Direct,Sales-Agent-9,Other Locations,Mode-1,Not Responding
31-10-2018 17:52,27,Live Chat-Direct,Sales-Agent-11,Bangalore,Mode-3,Potential
31-10-2018 17:46,20,Live Chat-Direct,Sales-Agent-11,Bangalore,Mode-1,Potential
31-10-2018 17:42,27,Live Chat-Direct,Sales-Agent-9,AUSTRALIA,Mode-3,In Progress Positive
31-10-2018 16:50,9,Website,Sales-Agent-7,Delhi,Mode-3,In Progress Positive
31-10-2018 16:22,19,Live Chat-Direct,Sales-Agent-7,Bangalore,Mode-1,Potential
31-10-2018 15:59,18,Website,Sales-Agent-4,AUSTRALIA,Mode-3,Converted
31-10-2018 15:45,5,Call,Sales-Agent-9,Chennai,Mode-1,In Progress Positive
31-10-2018 15:40,25,Live Chat-Direct,Sales-Agent-9,Other Locations,Mode-3,In Progress Positive
31-10-2018 15:38,18,Live Chat-Direct,Sales-Agent-4,Chennai,Mode-1,Potential
31-10-2018 15:25,27,Live Chat-Direct,Sales-Agent-7,Bangalore,Mode-1,Potential
31-10-2018 14:47,9,Live Chat-Direct,Sales-Agent-4,Bangalore,Mode-1,In Progress Positive
31-10-2018 14:12,18,Live Chat-Direct,Sales-Agent-3,UAE,Mode-3,Junk Lead
31-10-2018 14:11,18,Live Chat-Direct,Sales-Agent-9,Chennai,Mode-1,Converted
31-10-2018 14:10,18,Live Chat-Direct,Sales-Agent-4,Bangalore,Mode-1,Not Responding
31-10-2018 14:08,18,Live Chat-Direct,Sales-Agent-11,Other Locations,Mode-3,Potential
31-10-2018 14:04,19,Website,Sales-Agent-11,Delhi,Mode-5,In Progress Positive
31-10-2018 12:57,18,Live Chat-Direct,Sales-Agent-9,USA,Mode-3,In Progress Positive
31-10-2018 12:24,27,Live Chat-Direct,Sales-Agent-11,Pune,Mode-3,Not Responding
31-10-2018 12:19,19,Website,Sales-Agent-3,Bangalore,Mode-1,Converted
31-10-2018 12:14,5,Live Chat-Direct,Sales-Agent-7,UK,Mode-3,In Progress Positive
31-10-2018 12:13,18,Call,Sales-Agent-9,Bangalore,Mode-1,Potential
31-10-2018 12:05,18,Call,Sales-Agent-4,Bangalore,Mode-1,Potential
31-10-2018 11:32,15,Call,Sales-Agent-4,Other Locations,Mode-5,Just Enquiry
31-10-2018 11:29,18,Live Chat-Direct,Sales-Agent-3,Other Locations,Mode-3,Not Responding
31-10-2018 11:28,9,Call,Sales-Agent-9,Hyderabad,Mode-5,In Progress Positive
31-10-2018 11:28,15,Call,Sales-Agent-4,Other Locations,Mode-5,Just Enquiry
31-10-2018 11:24,15,Call,Sales-Agent-11,Other Locations,Mode-5,Just Enquiry
31-10-2018 11:23,15,Call,Sales-Agent-3,Other Locations,Mode-5,Just Enquiry
31-10-2018 11:21,18,Call,Sales-Agent-9,Bangalore,Mode-1,Converted
31-10-2018 11:17,15,Call,Sales-Agent-3,Other Locations,Mode-5,Just Enquiry
31-10-2018 11:16,15,Call,Sales-Agent-4,Other Locations,Mode-5,Just Enquiry
31-10-2018 11:15,15,Call,Sales-Agent-3,Other Locations,Mode-5,Junk Lead
31-10-2018 11:15,15,Call,Sales-Agent-11,Other Locations,Mode-5,Junk Lead
31-10-2018 11:14,15,Call,Sales-Agent-11,Other Locations,Mode-5,Junk Lead
31-10-2018 11:13,25,Live Chat-Direct,Sales-Agent-4,Bangalore,Mode-1,Potential
31-10-2018 11:06,18,Call,Sales-Agent-9,Mumbai,Mode-5,Just Enquiry
31-10-2018 10:43,1,Live Chat-Blog,Sales-Agent-3,Pune,Mode-3,Just Enquiry
31-10-2018 10:32,9,Call,Sales-Agent-9,Bangalore,Mode-1,In Progress Positive
31-10-2018 10:28,19,Live Chat-Direct,Sales-Agent-11,AUSTRALIA,Mode-4,Junk Lead
31-10-2018 10:16,25,Live Chat-Direct,Sales-Agent-9,Bangalore,Mode-1,Potential
31-10-2018 10:14,2,Live Chat-Direct,Sales-Agent-7,Hyderabad,Mode-3,In Progress Negative
30-10-2018 18:30,19,Live Chat-Direct,Sales-Agent-9,Delhi,Mode-3,Just Enquiry
30-10-2018 18:01,5,Live Chat-Direct,Sales-Agent-3,Chennai,Mode-3,Just Enquiry
30-10-2018 16:53,9,Call,Sales-Agent-11,Bangalore,Mode-5,Junk Lead
30-10-2018 16:06,19,Call,Sales-Agent-4,Delhi,Mode-1,In Progress Negative
30-10-2018 15:32,27,Website,Sales-Agent-7,Chennai,Mode-3,Potential
30-10-2018 15:27,20,Live Chat-Direct,Sales-Agent-11,Bangalore,Mode-1,Converted
30-10-2018 15:26,9,Live Chat-Direct,Sales-Agent-4,Hyderabad,Mode-3,In Progress Positive
30-10-2018 14:44,27,Live Chat-Direct,Sales-Agent-9,USA,Mode-3,In Progress Positive
30-10-2018 13:51,5,Live Chat-Direct,Sales-Agent-4,Other Locations,Mode-3,Not Responding
30-10-2018 13:50,27,Live Chat-Direct,Sales-Agent-7,Chennai,Mode-3,Not Responding
30-10-2018 13:48,9,Live Chat-Direct,Sales-Agent-3,Other Locations,Mode-3,Just Enquiry
30-10-2018 13:47,18,Live Chat-Direct,Sales-Agent-4,Mumbai,Mode-3,Potential
30-10-2018 13:45,5,Live Chat-Direct,Sales-Agent-9,Other Locations,Mode-3,Not Responding
30-10-2018 12:54,9,Call,Sales-Agent-4,Bangalore,Mode-1,Converted
30-10-2018 12:28,19,Existing Client,Sales-Agent-3,Bangalore,Mode-4,Potential
30-10-2018 12:11,9,Live Chat-Direct,Sales-Agent-3,Hyderabad,Mode-3,Just Enquiry
30-10-2018 12:11,19,Live Chat-Direct,Sales-Agent-4,AUSTRALIA,Mode-4,Not Responding
30-10-2018 12:10,18,Live Chat -PPC,Sales-Agent-7,Bangalore,Mode-1,Just Enquiry
30-10-2018 12:01,27,Call,Sales-Agent-9,Chennai,Mode-1,Potential
30-10-2018 11:38,18,Website,Sales-Agent-9,Other Locations,Mode-1,Potential
30-10-2018 11:13,20,Live Chat-Direct,Sales-Agent-11,Bangalore,Mode-1,Junk Lead
30-10-2018 11:10,15,Call,Sales-Agent-11,Other Locations,Mode-5,Junk Lead
30-10-2018 11:10,9,Call,Sales-Agent-7,Hyderabad,Mode-4,In Progress Positive
30-10-2018 11:09,9,Call,Sales-Agent-4,Bangalore,Mode-1,Converted
30-10-2018 11:09,27,Call,Sales-Agent-3,Other Locations,Mode-5,Potential
30-10-2018 11:06,9,Call,Sales-Agent-4,Mumbai,Mode-5,Potential
30-10-2018 11:06,1,Call,Sales-Agent-11,Other Locations,Mode-5,Not Responding
30-10-2018 11:05,15,Call,Sales-Agent-7,Other Locations,Mode-5,Junk Lead
30-10-2018 10:47,18,Live Chat-Direct,Sales-Agent-11,Delhi,Mode-3,Just Enquiry
30-10-2018 10:09,15,Call,Sales-Agent-9,Other Locations,Mode-5,Not Responding
30-10-2018 10:09,15,Call,Sales-Agent-3,Other Locations,Mode-5,In Progress Negative
30-10-2018 10:08,15,Call,Sales-Agent-4,Other Locations,Mode-5,Not Responding
30-10-2018 10:08,15,Call,Sales-Agent-3,Other Locations,Mode-5,Junk Lead
30-10-2018 10:05,9,Call,Sales-Agent-11,Delhi,Mode-5,Just Enquiry
30-10-2018 10:04,9,Call,Sales-Agent-7,Bangalore,Mode-5,In Progress Positive
30-10-2018 09:49,19,Live Chat-Direct,Sales-Agent-7,Bangalore,Mode-1,Not Responding
30-10-2018 01:58,9,Website,Sales-Agent-3,Other Locations,Mode-5,Converted
29-10-2018 23:12,9,Website,Sales-Agent-4,Bangalore,Mode-1,In Progress Positive
29-10-2018 20:38,27,Website,Sales-Agent-3,Hyderabad,Mode-3,Not Responding
29-10-2018 19:15,9,Website,Sales-Agent-9,Hyderabad,Mode-3,Just Enquiry
29-10-2018 17:54,19,Website,Sales-Agent-9,Other Locations,Mode-5,Junk Lead
29-10-2018 17:41,2,Live Chat-Direct,Sales-Agent-3,Bangalore,Mode-1,Just Enquiry
29-10-2018 16:20,19,Website,Sales-Agent-11,Mumbai,Mode-1,Long Term
29-10-2018 16:19,9,Live Chat-Direct,Sales-Agent-9,Bangalore,Mode-3,In Progress Positive
29-10-2018 16:17,9,Live Chat-Direct,Sales-Agent-3,Delhi,Mode-3,Just Enquiry
29-10-2018 14:40,9,Live Chat-Direct,Sales-Agent-3,Delhi,Mode-1,In Progress Negative
29-10-2018 14:24,9,Live Chat-Direct,Sales-Agent-5,Hyderabad,Mode-1,Not Responding
29-10-2018 14:23,18,Live Chat-Direct,Sales-Agent-11,Bangalore,Mode-1,Converted
29-10-2018 14:19,27,Live Chat-Direct,Sales-Agent-3,Bangalore,Mode-1,Not Responding
29-10-2018 14:18,15,Website,Sales-Agent-4,Other Locations,Mode-5,Junk Lead
29-10-2018 13:24,18,Live Chat-Direct,Sales-Agent-11,Chennai,Mode-1,Potential
29-10-2018 13:23,27,Live Chat -PPC,Sales-Agent-9,Delhi,Mode-3,In Progress Positive
29-10-2018 13:22,9,Live Chat-Direct,Sales-Agent-4,Other Locations,Mode-3,Potential
29-10-2018 13:15,27,Website,Sales-Agent-9,Other Locations,Mode-1,Not Responding
29-10-2018 12:52,19,Call,Sales-Agent-4,Chennai,Mode-1,In Progress Positive
29-10-2018 12:35,15,Call,Sales-Agent-4,Other Locations,Mode-5,Junk Lead
29-10-2018 11:57,18,Live Chat-Direct,Sales-Agent-5,Bangalore,Mode-1,Potential
29-10-2018 11:49,15,Call,Sales-Agent-3,Other Locations,Mode-5,Junk Lead
29-10-2018 11:47,15,Call,Sales-Agent-11,Other Locations,Mode-5,Not Responding
29-10-2018 11:42,15,Call,Sales-Agent-4,Other Locations,Mode-5,Just Enquiry
29-10-2018 11:41,19,Call,Sales-Agent-9,Bangalore,Mode-1,Potential
29-10-2018 11:30,27,Call,Sales-Agent-11,Bangalore,Mode-5,Potential
29-10-2018 11:19,15,Call,Sales-Agent-4,Other Locations,Mode-5,Not Responding
29-10-2018 11:19,18,Call,Sales-Agent-11,Bangalore,Mode-5,Long Term
29-10-2018 11:19,15,Call,Sales-Agent-3,Other Locations,Mode-5,Just Enquiry
29-10-2018 11:18,27,Call,Sales-Agent-3,Bangalore,Mode-1,Potential
29-10-2018 11:18,15,Call,Sales-Agent-9,Other Locations,Mode-5,Junk Lead
29-10-2018 11:11,9,Live Chat-Direct,Sales-Agent-3,Mumbai,Mode-3,In Progress Negative
29-10-2018 11:10,27,Call,Sales-Agent-4,Hyderabad,Mode-5,In Progress Positive
29-10-2018 11:09,27,Call,Sales-Agent-11,Bangalore,Mode-5,Long Term
29-10-2018 11:08,15,Call,Sales-Agent-3,Other Locations,Mode-5,In Progress Negative
29-10-2018 11:06,15,Call,Sales-Agent-9,Other Locations,Mode-5,Not Responding
29-10-2018 11:05,15,Call,Sales-Agent-4,Other Locations,Mode-5,In Progress Negative
29-10-2018 11:04,15,Call,Sales-Agent-11,Other Locations,Mode-5,Junk Lead
29-10-2018 10:30,5,Live Chat-Direct,Sales-Agent-11,AUSTRALIA,Mode-3,Just Enquiry
29-10-2018 10:28,27,Live Chat-Direct,Sales-Agent-4,Hyderabad,Mode-3,Not Responding
29-10-2018 10:27,19,Live Chat-Direct,Sales-Agent-11,Singapore,Mode-3,Potential
29-10-2018 10:24,18,Live Chat-Direct,Sales-Agent-7,USA,Mode-3,Not Responding
29-10-2018 10:21,19,Live Chat-Direct,Sales-Agent-7,Bangalore,Mode-1,Not Responding
29-10-2018 10:20,18,Live Chat-Direct,Sales-Agent-7,UAE,Mode-3,Just Enquiry
29-10-2018 10:19,27,Live Chat-Direct,Sales-Agent-7,Chennai,Mode-3,Just Enquiry
29-10-2018 10:18,27,Website,Sales-Agent-9,Other Locations,Mode-1,Just Enquiry
29-10-2018 10:18,18,Live Chat-Direct,Sales-Agent-8,Bangalore,Mode-1,Open
29-10-2018 10:17,19,Live Chat-Direct,Sales-Agent-7,UK,Mode-3,Converted
29-10-2018 10:16,27,Live Chat-Direct,Sales-Agent-7,Bangalore,Mode-1,In Progress Positive
29-10-2018 10:13,18,Live Chat-Direct,Sales-Agent-7,Bangalore,Mode-1,In Progress Positive
29-10-2018 10:12,19,Live Chat-Direct,Sales-Agent-9,Hyderabad,Mode-3,Not Responding
29-10-2018 08:47,18,Website,Sales-Agent-11,Other Locations,Mode-1,Junk Lead
29-10-2018 00:23,18,Website,Sales-Agent-11,Mumbai,Mode-3,Long Term
28-10-2018 17:51,19,Website,Sales-Agent-7,Other Locations,Mode-1,Not Responding
28-10-2018 15:56,19,Call,Sales-Agent-7,Bangalore,Mode-4,In Progress Positive
28-10-2018 13:36,19,Website,Sales-Agent-7,Hyderabad,Mode-3,Long Term
28-10-2018 05:44,27,Website,Sales-Agent-7,Other Locations,Mode-5,In Progress Positive
27-10-2018 19:24,18,Website,Sales-Agent-11,Chennai,Mode-1,Potential
27-10-2018 18:01,19,Live Chat-Google Organic,Sales-Agent-11,Mumbai,Mode-1,Just Enquiry
27-10-2018 17:56,15,Website,Sales-Agent-9,Chennai,Mode-1,Not Responding
27-10-2018 17:47,19,Live Chat-Direct,Sales-Agent-4,UAE,Mode-3,Not Responding
27-10-2018 17:45,27,Live Chat -PPC,Sales-Agent-3,Bangalore,Mode-1,Not Responding
27-10-2018 16:48,18,Live Chat-Blog,Sales-Agent-9,Bangalore,Mode-1,Not Responding
27-10-2018 16:15,27,Website,Sales-Agent-7,Chennai,Mode-1,Long Term
27-10-2018 15:45,19,Live Chat-Direct,Sales-Agent-3,Bangalore,Mode-1,Long Term
27-10-2018 15:38,19,Live Chat-Direct,Sales-Agent-11,UAE,Mode-3,Just Enquiry
27-10-2018 14:52,19,Live Chat-Direct,Sales-Agent-11,Mumbai,Mode-3,Just Enquiry
27-10-2018 14:03,18,Call,Sales-Agent-3,Delhi,Mode-3,Just Enquiry
27-10-2018 13:48,27,Website,Sales-Agent-9,Chennai,Mode-1,Not Responding
27-10-2018 13:10,19,Call,Sales-Agent-4,Bangalore,Mode-1,Converted
27-10-2018 12:29,18,Website,Sales-Agent-7,Trivandrum,Mode-3,Not Responding
27-10-2018 12:16,15,Live Chat-Direct,Sales-Agent-9,Other Locations,Mode-5,Just Enquiry
27-10-2018 12:12,18,Live Chat-Direct,Sales-Agent-3,Chennai,Mode-1,Converted
27-10-2018 11:02,18,Website,Sales-Agent-3,Other Locations,Mode-3,Just Enquiry
27-10-2018 10:41,27,Live Chat-Direct,Sales-Agent-7,Other Locations,Mode-1,Not Responding
27-10-2018 09:21,9,Website,Sales-Agent-11,Mumbai,Mode-1,Just Enquiry
27-10-2018 09:06,15,Call,Sales-Agent-11,Other Locations,Mode-5,Just Enquiry
27-10-2018 09:06,19,Call,Sales-Agent-4,Bangalore,Mode-5,Potential
27-10-2018 09:01,15,Call,Sales-Agent-11,Other Locations,Mode-5,Not Responding
27-10-2018 09:00,15,Call,Sales-Agent-3,Other Locations,Mode-5,Not Responding
27-10-2018 08:29,18,Call,Sales-Agent-4,Bangalore,Mode-5,Potential
27-10-2018 08:29,15,Call,Sales-Agent-9,Other Locations,Mode-5,Just Enquiry
27-10-2018 08:29,15,Call,Sales-Agent-9,Other Locations,Mode-5,Not Responding
27-10-2018 08:28,15,Call,Sales-Agent-4,Other Locations,Mode-5,In Progress Positive
27-10-2018 08:27,9,Call,Sales-Agent-7,Other Locations,Mode-5,In Progress Positive
27-10-2018 08:27,15,Call,Sales-Agent-7,Other Locations,Mode-5,Junk Lead
27-10-2018 07:32,27,Website,Sales-Agent-3,Other Locations,Mode-1,Not Responding
27-10-2018 07:03,18,Website,Sales-Agent-7,Other Locations,Mode-5,Junk Lead
26-10-2018 20:03,15,Website,Sales-Agent-4,Other Locations,Mode-5,Just Enquiry
26-10-2018 19:56,18,Website,Sales-Agent-9,Bangalore,Mode-1,In Progress Positive
26-10-2018 18:16,10,Website,Sales-Agent-3,Bangalore,Mode-5,Potential
26-10-2018 18:03,9,Live Chat-Direct,Sales-Agent-3,Delhi,Mode-3,Potential
26-10-2018 18:01,5,Live Chat-Direct,Sales-Agent-7,Bangalore,Mode-5,Just Enquiry
26-10-2018 17:43,5,Website,Sales-Agent-4,Other Locations,Mode-5,Not Responding
26-10-2018 17:04,19,Live Chat-Direct,Sales-Agent-9,Mumbai,Mode-4,Potential
26-10-2018 16:40,15,Call,Sales-Agent-4,Other Locations,Mode-5,Just Enquiry
26-10-2018 16:32,19,Website,Sales-Agent-3,Other Locations,Mode-5,Not Responding
26-10-2018 16:20,27,Call,Sales-Agent-3,Bangalore,Mode-1,Potential
26-10-2018 16:07,19,Website,Sales-Agent-7,Other Locations,Mode-5,Junk Lead
26-10-2018 15:53,9,Call,Sales-Agent-7,Bangalore,Mode-1,In Progress Positive
26-10-2018 15:22,9,Call,Sales-Agent-9,Mumbai,Mode-1,Just Enquiry
26-10-2018 15:18,12,Website,Sales-Agent-4,Trivandrum,Mode-5,Not Responding
26-10-2018 15:05,5,Live Chat-Direct,Sales-Agent-9,Hyderabad,Mode-3,In Progress Positive
26-10-2018 15:01,25,Live Chat-Direct,Sales-Agent-3,USA,Mode-5,Not Responding
26-10-2018 14:52,15,Website,Sales-Agent-11,Bangalore,Mode-5,Junk Lead
26-10-2018 14:33,18,Live Chat-Direct,Sales-Agent-4,Bangalore,Mode-1,Just Enquiry
26-10-2018 14:29,18,Live Chat-Direct,Sales-Agent-7,Hyderabad,Mode-3,Not Responding
26-10-2018 14:24,19,Live Chat-Direct,Sales-Agent-11,Bangalore,Mode-1,Potential
26-10-2018 13:10,9,Call,Sales-Agent-9,Chennai,Mode-1,Not Responding
26-10-2018 12:53,9,Live Chat-Direct,Sales-Agent-4,Hyderabad,Mode-1,Just Enquiry
26-10-2018 12:43,15,Live Chat-Direct,Sales-Agent-7,Other Locations,Mode-5,In Progress Positive
26-10-2018 12:40,20,Live Chat-Direct,Sales-Agent-3,Mumbai,Mode-3,Potential
26-10-2018 11:55,19,Customer Referral,Sales-Agent-3,Bangalore,Mode-1,Potential
26-10-2018 11:36,15,Website,Sales-Agent-7,Hyderabad,Mode-3,Just Enquiry
26-10-2018 11:26,18,Call,Sales-Agent-11,Bangalore,Mode-5,Just Enquiry
26-10-2018 11:23,18,Call,Sales-Agent-4,Bangalore,Mode-1,Potential
26-10-2018 11:20,18,Live Chat-Direct,Sales-Agent-9,USA,Mode-3,Not Responding
26-10-2018 11:17,1,Live Chat-Google Organic,Sales-Agent-5,Hyderabad,Mode-3,Long Term
26-10-2018 11:08,18,Live Chat-Google Organic,Sales-Agent-5,Other Locations,Mode-5,Potential
26-10-2018 11:05,5,Live Chat-Direct,Sales-Agent-4,Other Locations,Mode-3,Not Responding
